Date,Open,High,Low,Close,TickVolume,EMA12,EMA26,SMA20,SMA200,MidPrice,TypicalPrice,Range,Trend,Return,R_CloToClo,Diff-20,Diff-200,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Width,ZScore_20,Stoch_%K,Stoch_%D,Volatility_20,TrueRange,ATR,Momentum_10,ROC_10,DayOfWeek,DayOfMonth,Month
2015-11-10,17724.0,17769.0,17658.0,17759.0,48900,17715.23,17457.61,17566.0,17586.63,17713.5,17728.666666666668,111.0,35.0,0.0019747235387045812,0.0016356457980823969,158.0,137.36999999999898,70.71629213483146,257.61631643652436,271.5562660899001,-13.93994965337572,18175.92734683785,16956.07265316215,1219.8546936756975,0.6328622613844191,72.5219573400251,78.12968737426415,304.96367341892443,111.0,164.14285714285714,178.0,0.010124566293157385,1,10,11
2015-11-11,17770.0,17808.0,17697.0,17703.0,49649,17713.35,17475.79,17604.9,17589.19,17752.5,17736.0,111.0,-67.0,-0.003770399549803039,-0.0031533307055577886,165.09999999999854,180.8100000000013,59.18895599654875,237.55803957516764,264.7566207869536,-27.19858121178595,18136.96208581097,17072.837914189033,1064.1241716219374,0.36875395791630045,39.29359823399559,60.58498317113819,266.03104290548447,111.0,148.0,-77.0,-0.004330708661417323,2,11,11
2015-11-12,17692.0,17692.0,17443.0,17448.0,77702,17672.53,17473.73,17620.2,17589.35,17567.5,17527.666666666668,249.0,-244.0,-0.013791544200768708,-0.014404338247754667,71.79999999999927,102.65000000000146,42.0843277645187,198.79377092794675,251.56405081515226,-52.770279887205504,18112.314064654944,17128.085935345058,984.2281293098858,-0.6998377505050272,0.9345794392523363,37.58337833775765,246.05703232747197,260.0,153.07142857142858,-308.0,-0.017346249155215137,3,12,11
2015-11-13,17439.0,17439.0,17239.0,17245.0,70519,17606.75,17456.79,17621.65,17589.75,17339.0,17307.666666666668,200.0,-194.0,-0.011124491083204312,-0.011634571297569951,-182.65000000000146,-150.75,36.83844011142061,149.96371690601518,231.24398403332486,-81.28026712730968,18108.89630105766,17134.403698942344,974.4926021153151,-1.546035338523511,0.8119079837618403,13.680028552336564,243.62315052882838,209.0,163.85714285714286,-419.0,-0.0237205615942029,4,13,11
2015-11-16,17230.0,17479.0,17210.0,17475.0,55109,17586.48,17458.14,17633.85,17590.32,17344.5,17388.0,269.0,245.0,0.014219384793964016,0.013337199188170556,-403.84999999999854,-360.3199999999997,46.73645320197044,128.34514219475022,210.66421566560996,-82.31907347085973,18091.21419899895,17176.485801001047,914.7283979979038,-0.6946324191866289,34.50520833333333,12.083898585449143,228.68209949947624,269.0,176.35714285714286,-354.0,-0.019855291940097594,0,16,11
2015-11-17,17507.0,17599.0,17449.0,17487.0,17175,17571.18,17460.28,17647.3,17589.42,17524.0,17511.666666666668,150.0,-20.0,-0.0011424001827840292,0.0006866952789699177,-140.29999999999927,-82.41999999999825,39.805149617258174,110.90215468940005,190.71180347036798,-79.80964878096793,18067.482967664604,17227.117032335394,840.3659353292096,-0.7630009416657408,36.06770833333333,23.794941550142806,210.09148383230212,150.0,171.07142857142858,-431.0,-0.024054023886594486,1,17,11
2015-11-18,17533.0,17750.0,17532.0,17735.0,14663,17596.38,17480.63,17675.6,17589.73,17641.0,17672.333333333332,218.0,202.0,0.011521131580448297,0.014181963744495985,-142.59999999999854,-56.72999999999956,49.367850692354004,115.75562995228393,175.72056876675117,-59.964938814467246,18031.463013265195,17319.736986734802,711.7260265303921,0.33383632344918923,68.359375,46.31076388888886,177.93150663259772,263.0,182.64285714285714,-132.0,-0.0073879218671293444,2,18,11
2015-11-19,17697.0,17771.0,17686.0,17733.0,11251,17617.4,17499.32,17687.75,17588.97,17728.5,17730.0,85.0,36.0,0.0020342430920494998,-0.00011277135607556943,9.25,108.02999999999884,52.196053469127946,118.07951364881592,164.1923577431641,-46.11284409434819,18033.3776517929,17342.1223482071,691.2553035858,0.2618424756541969,68.09895833333334,57.508680555555536,172.81382589645065,85.0,178.92857142857142,-131.0,-0.007333184057321989,3,19,11
2015-11-20,17818.0,17914.0,17784.0,17821.0,10990,17648.72,17523.15,17696.45,17588.95,17849.0,17839.666666666668,130.0,3.0,0.0001683690649904591,0.0049624992950996205,121.54999999999927,229.04999999999927,49.73226238286479,125.57452778542938,156.46879175161718,-30.894263966187793,18046.490283395597,17346.409716604405,700.0805667911918,0.7116323800894647,79.55729166666666,72.0052083333333,175.02014169779787,181.0,178.21428571428572,-90.0,-0.005024845067277092,4,20,11
2015-11-23,17816.0,17866.0,17747.0,17788.0,9047,17670.15,17542.77,17704.7,17589.25,17806.5,17800.333333333332,119.0,-28.0,-0.001571621014818141,-0.0018517479378261648,111.29999999999927,226.75,45.4798331015299,127.38316247610783,150.6516658965153,-23.268503420407484,18055.228683411802,17354.1713165882,701.0573668236029,0.47528207500291014,76.55629139072848,74.73751379690947,175.26434170590008,119.0,173.71428571428572,58.0,0.0032712915961646927,0,23,11
2015-11-24,17699.0,17861.0,17680.0,17816.0,12156,17692.59,17563.01,17716.45,17588.98,17770.5,17785.666666666668,181.0,117.0,0.0066105429685292955,0.0015740948954350298,-17.450000000000728,110.02000000000044,48.197879858657245,129.58214221978778,146.43776116116982,-16.855618941382033,18065.27025230874,17367.629747691262,697.6405046174768,0.57078107902914,84.28372739916551,80.13243681885352,174.41012615436918,181.0,176.92857142857142,57.0,0.003209640182442705,1,24,11
2015-11-25,17842.0,17853.0,17797.0,17813.0,7989,17711.11,17581.52,17718.1,17588.74,17825.0,17821.0,56.0,-29.0,-0.001625378320816052,-0.00016838796587337335,123.90000000000146,253.2599999999984,48.197879858657245,129.5889537885414,143.06799968664413,-13.479045898102726,18068.494604620344,17367.705395379653,700.789209240691,0.5416750072554687,85.6534090909091,82.16447596026767,175.19730231017292,56.0,170.21428571428572,110.0,0.006213636106874541,2,25,11
2015-11-26,17836.0,17903.0,17833.0,17867.0,6200,17735.1,17602.67,17723.65,17588.21,17868.0,17867.666666666668,70.0,31.0,0.0017380578605068401,0.0030314938528042124,112.34999999999854,247.79000000000087,48.45288326300985,132.42518560123062,140.93943686956143,-8.51425126833081,18080.03729671923,17367.262703280772,712.7745934384584,0.8044618947960582,93.32386363636364,87.75366670881272,178.1936483596152,90.0,166.35714285714286,419.0,0.02401421366345713,3,26,11
2015-11-27,17800.0,17831.0,17743.0,17792.0,13900,17743.85,17616.7,17730.05,17587.07,17787.0,17788.666666666668,88.0,-8.0,-0.00044943820224719103,-0.004197682879050757,69.95000000000073,212.9300000000003,52.35562310030395,127.1552796356591,138.18260542278097,-11.027325787121868,18086.52424059841,17373.57575940159,712.9484811968214,0.34757069625006287,82.67045454545455,87.21590909090907,178.23712029920452,124.0,157.78571428571428,547.0,0.031719338938822846,4,27,11
2015-11-30,17796.0,17867.0,17719.0,17729.0,15389,17741.57,17625.01,17725.05,17585.48,17793.0,17771.666666666668,148.0,-67.0,-0.003764890986738593,-0.0035409172661871047,70.95000000000073,210.52000000000044,48.88888888888889,116.55173188900517,133.8564307160258,-17.304698827020644,18078.472648426407,17371.627351573592,706.8452968528145,0.022352840247153692,73.7215909090909,83.23863636363633,176.71132421320385,148.0,160.42857142857142,254.0,0.014535050071530758,0,30,11
2015-12-01,17823.0,17894.0,17768.0,17886.0,16415,17763.79,17644.35,17723.45,17584.76,17831.0,17849.333333333332,126.0,63.0,0.003534758458172025,0.00885554740820127,99.54999999999927,238.2400000000016,56.305995864920746,119.44010066995543,130.97316470681173,-11.533064036856302,18073.468029610354,17373.431970389647,700.0360592207071,0.9288092969436627,96.02272727272727,84.13825757575755,175.00901480517675,165.0,164.28571428571428,399.0,0.02281694973408818,1,1,12
2015-12-02,17905.0,17916.0,17705.0,17728.0,22212,17758.28,17650.54,17716.5,17583.47,17810.5,17783.0,211.0,-177.0,-0.00988550684166434,-0.008833724700883394,188.5,321.52999999999884,60.339734121122596,107.73793831121657,126.3261194276927,-18.588181116476136,18059.975426225417,17373.024573774583,686.9508524508346,0.0669625779426371,73.37110481586402,81.0384743325607,171.7377131127086,211.0,160.78571428571428,-7.0,-0.0003946997462644488,2,2,12
2015-12-03,17788.0,17881.0,17421.0,17478.0,38747,17715.16,17637.76,17697.2,17580.15,17651.0,17593.333333333332,460.0,-310.0,-0.017427479199460312,-0.014101985559566765,90.79999999999927,207.84999999999854,58.31548893647395,77.39877477304253,116.54065049676268,-39.14187572372015,18049.05499405547,17345.34500594453,703.7099881109389,-1.2459678202858961,37.960339943342774,69.11805734397798,175.92749702773523,460.0,178.71428571428572,-255.0,-0.01437996954829978,3,3,12
2015-12-04,17521.0,17869.0,17459.0,17845.0,33274,17735.14,17653.11,17693.9,17578.79,17664.0,17724.333333333332,410.0,324.0,0.01849209520004566,0.02099782583819665,-172.90000000000146,-57.79000000000087,62.02860858257477,82.02309080697523,109.6371385588052,-27.614047751829972,18038.474734082592,17349.32526591741,689.149468165182,0.8770230957431765,85.65656565656565,65.66267013859078,172.28736704129625,410.0,188.78571428571428,24.0,0.0013467257729644802,4,4,12
2015-12-07,17815.0,17880.0,17637.0,17731.0,33875,17734.5,17658.88,17693.95,17576.4,17758.5,17749.333333333332,243.0,-84.0,-0.004715127701375246,-0.006388344073970265,121.04999999999927,238.59999999999854,57.43902439024391,75.61737726310821,102.83318629966581,-27.2158090365576,18038.547079743996,17349.352920256006,689.19415948799,0.21503374333598016,62.62626262626263,62.081056075390315,172.29853987199758,243.0,195.42857142857142,-57.0,-0.0032044074657072183,0,7,12
2015-12-08,17699.0,17731.0,17481.0,17570.0,34265,17709.19,17652.3,17684.5,17573.12,17606.0,17594.0,250.0,-129.0,-0.007288547375557941,-0.009080142123963686,14.5,125.88000000000102,44.68770122343851,56.89361448927957,93.64527193758857,-36.751657448309004,18031.940263702654,17337.059736297346,694.8805274053084,-0.6591061080818856,30.1010101010101,59.461279461279425,173.72013185132676,250.0,194.5,-246.0,-0.013807813201616524,1,8,12
2015-12-09,17601.0,17769.0,17398.0,17491.0,44985,17675.62,17640.35,17673.9,17569.51,17583.5,17552.666666666668,371.0,-110.0,-0.006249644906539401,-0.004496300512236817,-72.90000000000146,31.4900000000016,42.576687116564415,35.273645199358725,81.97094658994261,-46.69730139058389,18031.743776557192,17316.05622344281,715.6875531143814,-1.0222337901733534,17.953667953667953,36.89364689364687,178.921888278595,371.0,214.92857142857142,-322.0,-0.018076685566720933,2,9,12
2015-12-10,17509.0,17701.0,17458.0,17577.0,39042,17660.45,17635.66,17680.35,17566.73,17579.5,17578.666666666668,243.0,68.0,0.003883716945570849,0.004916814361671795,-171.34999999999854,-57.72999999999956,42.50614250614251,24.793342818946257,70.53542583574334,-45.74208301679708,18025.473791672797,17335.2262083272,690.2475833455974,-0.5989155340410802,34.55598455598455,27.536887536887505,172.56189583639963,243.0,219.35714285714286,-290.0,-0.016231040465662955,3,10,12
2015-12-11,17588.0,17612.0,17228.0,17262.0,39662,17599.15,17607.98,17681.2,17561.6,17420.0,17367.333333333332,384.0,-326.0,-0.01853536502160564,-0.017921146953404965,-93.20000000000073,26.400000000001455,36.230366492146594,-8.8284706451268,54.66264653956931,-63.49111718469611,18021.864119192094,17340.535880807907,681.328238384187,-2.4610751551654952,4.941860465116279,19.150504324922895,170.3320595960474,384.0,238.28571428571428,-530.0,-0.0297886690647482,4,11,12
2015-12-14,17339.0,17400.0,17136.0,17375.0,47450,17564.67,17590.72,17676.2,17557.46,17268.0,17303.666666666668,264.0,36.0,0.002076244304746525,0.006546170779747396,-337.2000000000007,-218.45999999999913,38.94736842105263,-26.05549292444266,38.519018646766916,-64.57451157120957,18032.19739797937,17320.202602020632,711.9947959587371,-1.6921471994436086,30.641025641025642,23.379623554042126,177.99869898968464,264.0,244.21428571428572,-354.0,-0.01996728523887416,0,14,12
2015-12-15,17360.0,17630.0,17345.0,17533.0,35039,17559.79,17586.45,17678.5,17554.64,17487.5,17502.666666666668,285.0,173.0,0.009965437788018432,0.009093525179856066,-318.5,-194.63999999999942,43.48837209302326,-26.651530403396464,25.484908836734242,-52.136439240130706,18029.91548358734,17327.08451641266,702.8309671746829,-0.8280796196837892,50.8974358974359,28.826774001192575,175.70774179367038,285.0,260.57142857142856,-353.0,-0.01973610645197361,1,15,12
2015-12-16,17588.0,17786.0,17480.0,17750.0,43391,17589.06,17598.56,17679.25,17552.71,17633.0,17672.0,306.0,162.0,0.009210825562883784,0.012376661153253865,-91.25,35.29000000000087,47.47081712062257,-9.504248879464285,18.487077293494536,-27.99132617295882,18031.23676709528,17327.26323290472,703.9735341905616,0.4020037490832615,78.71794871794872,53.418803418803385,175.99338354764083,306.0,276.0,22.0,0.0012409747292418773,2,16,12
2015-12-17,17715.0,17818.0,17497.0,17505.0,39400,17576.13,17591.63,17667.85,17550.95,17657.5,17606.666666666668,321.0,-210.0,-0.011854360711261643,-0.013802816901408499,47.150000000001455,164.04999999999927,44.22070076520339,-15.505618068636977,11.688538221068235,-27.194156289705212,18027.198694460105,17308.501305539892,718.6973889202127,-0.9063619960810936,47.30769230769231,58.97435897435895,179.67434723005323,321.0,290.07142857142856,27.0,0.001544799176107106,3,17,12
2015-12-18,17400.0,17459.0,17124.0,17126.0,46146,17506.88,17557.14,17633.1,17546.6,17291.5,17236.333333333332,335.0,-274.0,-0.015747126436781608,-0.02165095686946583,-233.09999999999854,-146.59999999999854,39.228295819935695,-50.26446152945573,-0.7020617290365578,-49.56239980041917,18058.446867737825,17207.753132262173,850.6937354756519,-2.3844068851240037,0.25252525252525254,42.09272209272206,212.67343386891213,381.0,306.7142857142857,-719.0,-0.04029139815074251,4,18,12
2015-12-21,17172.0,17279.0,17114.0,17254.0,32607,17467.97,17534.68,17606.4,17544.55,17196.5,17215.666666666668,165.0,82.0,0.004775215467039367,0.007474016115847304,-434.40000000000146,-372.5499999999993,38.59205776173286,-66.7135330554047,-13.904355994310187,-52.80917706109451,18057.091819083846,17155.708180916157,901.3836381676883,-1.5638180462931532,17.45635910224439,21.67219222082063,225.34590954192157,165.0,306.7142857142857,-477.0,-0.026902035982178107,0,21,12
2015-12-22,17315.0,17451.0,17200.0,17418.0,33894,17460.28,17526.04,17586.5,17543.47,17325.5,17356.333333333332,251.0,103.0,0.005948599480219463,0.00950504230902971,-271.5,-228.47000000000116,44.4164265129683,-65.75809299105822,-24.275103393659794,-41.48298959739843,18033.354974707312,17139.645025292688,893.7099494146241,-0.7541596694111597,39.63494132985658,19.114608561542052,223.42748735365694,251.0,309.57142857142856,-152.0,-0.00865110984632897,1,22,12
2015-12-23,17439.0,17605.0,17438.0,17602.0,20800,17482.09,17531.67,17575.95,17542.0,17521.5,17548.333333333332,167.0,163.0,0.009346866219393313,0.010563784590653436,-136.95000000000073,-103.0,52.28782287822878,-49.582086182908824,-29.3364999515096,-20.245586231399223,18010.07075690822,17141.829243091783,868.241513816436,0.12001269041142279,63.70757180156657,40.266290744555825,217.06037845410918,187.0,290.07142857142856,111.0,0.006346120862157681,2,23,12
2015-12-24,17551.0,17585.0,17537.0,17576.0,1643,17496.53,17534.95,17561.4,17541.14,17561.0,17566.0,48.0,25.0,0.0014244202609537918,-0.001477104874446078,-10.400000000001455,9.860000000000582,44.3224989447024,-38.417612630284566,-31.152722487264597,-7.264890143019969,17973.38998454821,17149.410015451795,823.9799690964137,0.070875509345253,60.313315926892955,54.55194301943868,205.99499227410357,65.0,265.42857142857144,-1.0,-5.6892530010809584e-05,3,24,12
2015-12-28,17541.0,17548.0,17432.0,17523.0,18702,17500.61,17534.07,17547.95,17538.87,17490.0,17501.0,116.0,-18.0,-0.001026167265264238,-0.0030154756486117096,-6.950000000000728,2.1300000000010186,45.49393414211439,-33.460630643123295,-31.614304118436337,-1.8463265246869582,17945.554656860935,17150.345343139066,795.209313721869,-0.12550154818094753,58.09659090909091,60.70582621251679,198.80232843046636,144.0,258.35714285714283,261.0,0.015119916579770595,0,28,12
2015-12-29,17559.0,17748.0,17550.0,17717.0,13855,17533.9,17547.62,17547.35,17538.21,17649.0,17671.666666666668,198.0,158.0,0.008998234523606128,0.01107116361353655,11.650000000001455,20.790000000000873,53.139683895771036,-13.719854093145841,-28.03541411337824,14.3155600202324,17943.838945886426,17150.86105411357,792.9778917728545,0.8557615628890516,85.6534090909091,68.0211053089643,198.2444729432144,225.0,256.57142857142856,342.0,0.01968345323741007,1,29,12
2015-12-30,17716.0,17724.0,17584.0,17599.0,14642,17543.91,17551.42,17533.0,17535.82,17654.0,17635.666666666668,140.0,-117.0,-0.006604199593587717,-0.006660269797369778,183.0,180.1800000000003,52.268907563025216,-7.510187518739258,-23.930368794450445,16.420181275711187,17897.354367700947,17168.645632299053,728.708735401895,0.3622846648797206,68.89204545454545,70.8806818181818,182.1771838504734,140.0,240.07142857142858,66.0,0.0037643301203444932,2,30,12
2015-12-31,17624.0,17627.0,17600.0,17603.0,1220,17553.0,17555.24,17526.75,17534.04,17613.5,17610.0,27.0,-21.0,-0.001191556967771221,0.00022728564122953543,97.25,89.95999999999913,50.565709312445605,-2.2403896325959067,-19.59237296207954,17.351983329483634,17881.173401270313,17172.326598729687,708.8468025406255,0.4302763289709835,69.46022727272727,74.66856060606058,177.2117006351564,28.0,224.71428571428572,-147.0,-0.008281690140845071,3,31,12
2016-01-04,17259.0,17271.0,16955.0,17148.0,45104,17490.7,17525.08,17510.25,17529.14,17113.0,17124.666666666668,316.0,-111.0,-0.0064314270815226835,-0.025847866840879363,-251.25,-270.1399999999994,47.662018047579984,-34.38239539550341,-22.550377448764316,-11.832017946739093,17902.8944085665,17117.6055914335,785.2888171329978,-1.8451809937777215,22.363847045191193,53.572039924154616,196.32220428324996,648.0,243.57142857142858,-357.0,-0.020394173093401885,0,4,1
2016-01-05,17206.0,17213.0,17037.0,17160.0,38041,17439.82,17498.03,17476.0,17524.36,17125.0,17136.666666666668,176.0,-46.0,-0.0026734859932581656,0.0006997900629810427,-270.0,-318.3600000000006,45.400085579803175,-58.21579141606344,-29.683460242224143,-28.532331173839296,17865.185924989717,17086.814075010283,778.371849979434,-1.6239025088502368,23.754345307068366,38.526139874995586,194.59296249485803,176.0,237.28571428571428,34.0,0.001985285530771926,1,5,1
2016-01-06,17036.0,17073.0,16814.0,16907.0,43855,17357.85,17454.25,17434.8,17518.84,16943.5,16931.333333333332,259.0,-129.0,-0.00757220004695938,-0.014743589743589691,-398.7999999999993,-482.84000000000015,37.129934210526315,-96.40758839609043,-43.0282858729974,-53.37930252309303,17880.6579429176,16988.942057082397,891.715885835205,-2.3675702469095237,9.262948207171315,18.46038018647694,222.92897145880085,346.0,241.64285714285714,-347.0,-0.020111278544105715,2,6,1
2016-01-07,16655.0,16806.0,16460.0,16513.0,60028,17227.87,17384.53,17381.95,17512.81,16633.0,16593.0,346.0,-142.0,-0.008525968177724406,-0.02330395694091203,-726.9500000000007,-857.8100000000013,26.293599080107327,-156.661473911543,-65.75492348070652,-90.90655043083648,17983.670856770997,16780.229143229004,1203.4417135419935,-2.8882163223094266,3.90279823269514,12.306697248978255,300.8604283854977,447.0,251.71428571428572,-905.0,-0.05195774486163739,3,7,1
2016-01-08,16682.0,16758.0,16314.0,16341.0,63852,17091.43,17307.23,17324.45,17506.13,16536.0,16471.0,444.0,-341.0,-0.020441194101426686,-0.01041603585054196,-642.4500000000007,-824.130000000001,27.050473186119874,-215.8044158520097,-95.76482195496718,-120.03959389704252,18081.922660614535,16566.977339385467,1514.9453212290682,-2.596661374424081,1.882845188284519,5.0161972093836384,378.736330307267,444.0,260.5,-1261.0,-0.07163958641063516,4,8,1
2016-01-11,16262.0,16462.0,16229.0,16396.0,56876,16984.44,17239.73,17265.4,17499.54,16345.5,16362.333333333334,233.0,134.0,0.008240068872217439,0.0033657670889173374,-1003.4000000000015,-1237.5400000000009,33.499095840867994,-255.29470465605482,-127.67079849518471,-127.6239061608701,18118.12106872771,16412.678931272294,1705.442137455415,-2.0391193131821654,10.994075049374588,5.593239490118063,426.3605343638533,233.0,249.92857142857142,-1180.0,-0.0671370050068275,0,11,1
2016-01-12,16297.0,16591.0,16267.0,16513.0,60964,16911.91,17185.9,17227.95,17492.23,16429.0,16457.0,324.0,216.0,0.013253973123887833,0.007135886801658886,-930.9500000000007,-1195.2299999999996,33.1667423898228,-273.9917149195535,-156.93498178005848,-117.05673313949501,18144.686425415555,16311.213574584448,1833.4728508311073,-1.5597722097186582,18.69651086240948,10.524477033356176,458.36821270777665,324.0,261.2857142857143,-1010.0,-0.057638532214803403,1,12,1
2016-01-13,16558.0,16626.0,16119.0,16150.0,60626,16794.69,17109.17,17166.7,17484.1,16372.5,16298.333333333334,507.0,-408.0,-0.024640657084188913,-0.021982680312481073,-608.7000000000007,-926.0999999999985,23.58333333333333,-314.47522193603436,-188.44302981125367,-126.03219212478069,18198.535176556023,16134.864823443979,2063.670353112044,-1.9706635770907925,1.9030079803560467,10.531197964046685,515.9175882780114,507.0,279.57142857142856,-1567.0,-0.08844612519049501,2,13,1
2016-01-14,16244.0,16482.0,16073.0,16368.0,65735,16729.05,17054.27,17108.45,17477.44,16277.5,16307.666666666666,409.0,124.0,0.007633587786259542,0.013498452012383977,-864.4500000000007,-1233.4399999999987,24.650780608052585,-325.21899271035727,-215.79822239107438,-109.4207703192829,18183.833207096286,16033.066792903715,2150.7664141925707,-1.3770905015326396,17.611940298507463,12.737153047090978,537.6916035481424,409.0,295.42857142857144,-1231.0,-0.06994715608841412,3,14,1
2016-01-15,16206.0,16268.0,15841.0,15984.0,73395,16614.43,16974.99,17020.15,17468.54,16054.5,16031.0,427.0,-222.0,-0.0136986301369863,-0.02346041055718473,-814.1500000000015,-1262.5400000000009,21.489971346704863,-360.5627562206064,-244.7511291569808,-115.8116270636256,18161.709095456932,15878.59090454307,2283.1181909138613,-1.8153243298985986,7.498689040377557,9.004545773080336,570.7795477284653,527.0,328.42857142857144,-1619.0,-0.09197295915468955,4,15,1
2016-01-18,16074.0,16140.0,15959.5,15999.5,27711,16519.82,16902.73,16944.88,17459.13,16049.75,16033.0,180.5,-74.5,-0.004634813985317904,0.0009697197197198193,-870.880000000001,-1385.130000000001,22.345253222000366,-382.90829451244645,-272.38256222807394,-110.52573228437251,18148.668734517058,15741.081265482944,2407.5874690341134,-1.5706594458713807,8.311484006292606,11.14070444839252,601.8968672585282,180.5,331.0357142857143,-1148.5,-0.06697574061114998,0,18,1
2016-01-19,16165.5,16276.7,15895.7,16010.5,57226,16441.46,16836.64,16889.1,17449.81,16086.2,16060.966666666667,381.0,-155.0,-0.00958832080665615,0.0006875214850463607,-723.5999999999985,-1284.3100000000013,16.81897725063193,-395.17436246745274,-296.9409222759497,-98.23344019150306,18159.10624117794,15619.093758822059,2540.01248235588,-1.3836152477252242,9.001593202336696,8.270588749668933,635.0031205889703,381.0,342.17857142857144,-1149.5,-0.06698717948717949,1,19,1
2016-01-20,15709.7,15901.7,15451.5,15770.5,83446,16338.24,16757.67,16814.93,17439.15,15676.6,15707.9,450.2000000000007,60.79999999999927,0.0038702203097448883,-0.014990162705724397,-1105.2299999999996,-1729.4500000000007,16.05717467978468,-419.4264172758758,-321.43802127593494,-97.98839599994085,18165.90325277574,15463.946747224256,2701.956505551485,-1.5461758882559447,14.663295794070327,10.658791000899859,675.4891263878715,559.0,372.10714285714283,-1136.5,-0.06722067782575265,2,20,1
2016-01-21,15710.7,16043.5,15648.5,15880.5,87048,16267.82,16692.69,16738.05,17428.76,15846.0,15857.5,395.0,169.79999999999927,0.010807920716454344,0.006975048349767032,-1027.3499999999985,-1718.0599999999977,19.23557778174674,-424.87259791180986,-342.12493660311,-82.74766130869989,18119.17699595173,15356.923004048267,2762.2539919034625,-1.2418119441783315,23.57790601813685,15.747598338181271,690.5634979758659,395.0,398.32142857142856,-632.5,-0.038303155089929146,3,21,1
2016-01-22,16014.7,16137.7,15975.5,16095.7,47634,16241.34,16648.47,16662.74,17418.94,16056.6,16069.633333333333,162.20000000000073,81.0,0.005057853097466702,0.01355121060420017,-648.0400000000009,-1404.239999999998,29.444856819158517,-407.13074401789163,-355.1260980860663,-52.00464593182534,18009.343831218273,15316.126168781726,2693.2176624365475,-0.8421673567772527,36.57110417258023,24.937435328262453,673.3044156091371,257.2000000000007,370.4071428571429,-245.29999999999927,-0.015011321216571769,4,22,1
2016-01-25,16089.7,16094.7,15881.5,15887.5,43451,16186.9,16592.1,16578.31,17408.5,15988.1,15954.566666666666,213.20000000000073,-202.20000000000073,-0.012567045998371674,-0.012935131743260664,-488.6100000000006,-1318.7999999999993,26.913168112050514,-405.1993115480909,-365.14074077847124,-40.05857076961968,17895.230060555674,15261.389939444327,2633.840121111347,-1.0491297394444947,26.88868331791551,29.012564502877513,658.4600302778371,214.20000000000073,373.1357142857144,-508.5,-0.031013661868748474,0,25,1
2016-01-26,15810.7,16186.5,15724.5,16170.5,46555,16184.38,16560.87,16510.69,17399.16,15955.5,16027.166666666666,462.0,359.7999999999993,0.022756740688268023,0.017812745869394186,-699.989999999998,-1588.4599999999991,36.7816504540723,-376.4929264330276,-367.41117790938256,-9.081748523645047,17760.54643278249,15260.823567217514,2499.722865564974,-0.5443563439551359,53.082318198597264,38.84736856303098,624.9307163912437,462.0,381.4214285714287,-342.5,-0.020741234179131592,1,26,1
2016-01-27,16121.5,16233.7,15872.5,15940.7,52932,16146.89,16514.93,16421.87,17388.3,16053.1,16015.633333333333,361.2000000000007,-180.79999999999927,-0.011214837329032614,-0.014211063356111442,-300.369999999999,-1266.7999999999993,39.085326314986474,-368.04327511572046,-367.5375973506501,-0.5056777650703452,17558.082965767473,15285.657034232532,2272.425931534941,-0.846971500056751,37.44355147340227,39.13818432997167,568.1064828837349,361.2000000000007,375.2928571428573,-209.29999999999927,-0.012959752321981379,2,27,1
2016-01-28,15951.7,16138.5,15856.51,16065.5,62242,16134.37,16481.64,16345.2,17378.1,15997.505000000001,16020.17,281.9899999999998,113.79999999999927,0.007134035870784886,0.007829016291630797,-393.5,-1426.3999999999978,44.64944649446495,-347.2733970167974,-363.48475728387956,16.21136026708217,17345.819854199235,15344.570145800768,2001.2497083984672,-0.5590406810828864,52.27756492124308,47.60114486441419,500.3124270996164,281.9899999999998,363.72071428571445,-302.5,-0.018481182795698926,3,28,1
2016-01-29,16206.7,16451.7,16134.0,16451.7,43349,16183.19,16479.42,16287.63,17371.23,16292.85,16345.800000000001,317.7000000000007,245.0,0.015117204612907007,0.024039089975413264,-80.92999999999847,-1164.5299999999988,50.95846095605191,-296.23519170263535,-350.03484416763075,53.799652464995404,17097.94940187295,15477.310598127047,1620.638803745902,0.404951429327187,85.15964240102177,58.29358626522236,405.1597009364759,386.2000000000007,374.66357142857163,467.7000000000007,0.029260510510510557,4,29,1
2016-02-01,16433.7,16509.7,16294.5,16442.5,41760,16223.08,16476.69,16252.36,17363.27,16402.1,16415.566666666666,215.20000000000073,8.799999999999272,0.0005354850094622192,-0.0005592127257365576,181.34000000000015,-929.5699999999997,48.740126523464035,-253.60599732028277,-330.7490747981612,77.14307747787842,16959.87772784706,15544.83227215294,1415.0454556941186,0.5374951009096142,84.37633035334184,73.93784589186889,353.76136392352987,215.20000000000073,366.8921428571431,443.0,0.02768836526141442,0,1,2
2016-02-02,16375.7,16385.7,16107.7,16158.5,40102,16213.15,16453.12,16202.28,17354.31,16246.7,16217.300000000001,278.0,-217.20000000000073,-0.013263555145734272,-0.017272312604530993,173.42000000000007,-978.6100000000006,50.15631321490308,-239.9722296723412,-312.59370577299717,72.62147610065597,16766.593118008932,15637.966881991064,1128.626236017868,-0.15516208502991302,66.81156681156676,78.78251318864345,282.15655900446734,334.7999999999993,354.5921428571431,148.0,0.009243933668530028,1,2,2
