Date,Open,High,Low,Close,TickVolume,EMA12,EMA26,SMA20,SMA200,MidPrice,TypicalPrice,Range,Trend,Return,R_CloToClo,Diff-20,Diff-200,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Width,Volatility_20,TrueRange,ATR
2013-10-22,1742.5,1759.7,1741.5,1753.2,2995,1722.34,1706.72,1701.33,1637.07,1750.6,1751.4666666666665,18.200000000000045,10.700000000000045,0.006140602582496439,0.006025133413668504,41.17000000000007,105.43000000000006,69.54118297401882,15.628275124071251,9.078622520125565,6.549652603945686,1758.3776580403594,1644.2723419596407,114.1053160807187,28.526329020179645,18.200000000000045,18.828571428571422
2013-10-23,1753.4,1754.2,1740.0,1747.4,3160,1726.2,1709.73,1704.49,1638.23,1747.1,1747.2,14.200000000000045,-6.0,-0.003421923120793886,-0.003308236367784545,48.91000000000008,115.17000000000007,70.71388420460936,16.46941193831981,10.556780403764414,5.912631534555395,1764.4674308429665,1644.512569157034,119.95486168593243,29.988715421483125,14.200000000000045,18.75714285714285
2013-10-24,1747.5,1757.0,1745.5,1754.2,3174,1730.51,1713.02,1707.36,1639.36,1751.25,1752.2333333333333,11.5,6.7000000000000455,0.0038340486409156197,0.003891495936820366,40.1400000000001,108.1400000000001,77.49853886616023,17.48318679918907,11.942061682849346,5.541125116339725,1771.158067901792,1643.551932098208,127.60613580358404,31.901533950896034,11.5,17.77142857142857
2013-10-25,1754.1,1761.0,1748.2,1759.2,2696,1734.92,1716.44,1710.93,1640.45,1754.6,1756.1333333333332,12.799999999999955,5.100000000000136,0.0029074739182487525,0.0028503021320260835,43.169999999999845,113.64999999999986,78.76359473382945,18.477076655434985,13.249064677366473,5.228011978068512,1778.023684697684,1643.8363153023156,134.18736939536848,33.54684234884209,12.799999999999955,17.399999999999995
2013-10-27,1759.0,1760.0,1758.2,1758.2,51,1738.5,1719.54,1715.04,1641.54,1759.1,1758.8,1.7999999999999545,-0.7999999999999545,-0.00045480386583283375,-0.0005684402000909472,43.960000000000036,117.46000000000004,74.29149797570854,18.965428233343346,14.392337388561849,4.573090844781497,1783.1867889346354,1646.893211065365,136.2935778692704,34.07339446731761,1.7999999999999545,14.971428571428564
2013-10-28,1758.5,1767.5,1757.0,1762.2,2329,1742.15,1722.7,1718.6,1642.64,1762.25,1762.2333333333333,10.5,3.7000000000000455,0.002104065965311371,0.0022750540325333635,39.90000000000009,115.8599999999999,71.50336574420348,19.45099795126771,15.40406950110302,4.046928450164689,1788.8650620676083,1648.3349379323915,140.53012413521674,35.132531033804234,10.5,14.34999999999999
2013-10-29,1762.5,1773.5,1760.0,1772.0,2390,1746.74,1726.35,1723.08,1643.75,1766.75,1768.5,13.5,9.5,0.005390070921985815,0.005561230280331397,39.42000000000007,118.75,83.78378378378386,20.391532653900867,16.40156213166259,3.989970522238277,1795.0390809526868,1651.1109190473132,143.9281619053736,35.982040476343386,13.5,14.02857142857142
2013-10-30,1771.9,1778.0,1756.7,1758.6,3173,1748.57,1728.74,1727.32,1644.8,1767.35,1764.4333333333332,21.299999999999955,-13.300000000000182,-0.007506066933799978,-0.007562076749435764,44.580000000000155,127.10000000000014,70.86206896551722,19.827090809480296,17.086667867226133,2.7404229422541633,1797.0007335751811,1657.6392664248192,139.36146715036193,34.84036678759053,21.299999999999955,13.707142857142847
2013-10-31,1758.8,1768.8,1755.3,1759.6,3121,1750.26,1731.02,1732.3,1645.82,1762.05,1761.2333333333333,13.5,0.7999999999999545,0.00045485558335225983,0.0005686341407937778,26.5,112.98000000000002,80.23143683702986,19.238686620153885,17.517071617811684,1.721615002342201,1795.692873947389,1668.8971260526112,126.79574789477783,31.69893697369451,13.5,13.299999999999986
2013-11-01,1759.4,1765.9,1752.1,1760.8,2670,1751.88,1733.23,1737.4,1646.85,1759.0,1759.6000000000001,13.800000000000182,1.3999999999998636,0.0007957258156188835,0.0006819731757217173,22.0,112.55000000000018,75.91069330199763,18.65416839068007,17.744490972385364,0.9096774182947058,1791.6251058575226,1683.1748941424776,108.45021171504504,27.112552928761307,13.800000000000182,12.507142857142851
2013-11-04,1759.8,1768.8,1759.6,1768.1,2193,1754.38,1735.81,1741.5,1647.92,1764.1999999999998,1765.5,9.200000000000045,8.299999999999955,0.004716445050573903,0.004145842798727761,18.299999999999955,111.87999999999988,72.70306258322233,18.56596557965986,17.908785893840264,0.657179685819596,1791.6576606781593,1691.332339321841,100.32532135631845,25.081330339079624,9.200000000000045,11.492857142857149
2013-11-05,1768.3,1768.8,1755.6,1760.5,2534,1755.32,1737.64,1744.29,1648.91,1762.1999999999998,1761.6333333333332,13.200000000000045,-7.7999999999999545,-0.004411016230277642,-0.004298399411797882,24.00999999999999,119.38999999999987,62.7814569536424,17.679015051599436,17.8628317253921,-0.18381667379266275,1791.977050534726,1696.5929494652737,95.3841010694523,23.846025267363057,13.200000000000045,11.628571428571442
2013-11-06,1760.7,1773.7,1760.7,1766.1,2728,1756.98,1739.75,1748.24,1649.94,1767.2,1766.8333333333333,13.0,5.399999999999864,0.0030669620037484316,0.0031809145129224614,12.460000000000036,110.75999999999999,64.56494325346785,17.229364181448545,17.736138216603386,-0.5067740351548409,1788.4643916573866,1708.015608342613,80.44878331477366,20.1121958286934,13.200000000000045,12.407142857142876
2013-11-07,1765.8,1777.8,1745.8,1749.1,4449,1755.77,1740.44,1750.19,1650.98,1761.8,1757.5666666666666,32.0,-16.700000000000045,-0.009457469702118046,-0.009625729007417427,15.6099999999999,114.81999999999994,53.333333333333265,15.324602226983416,17.253831018679392,-1.9292287916959765,1786.2070561088913,1714.162943891109,72.04411221778219,18.011028054445568,32.0,14.192857142857163
2013-11-08,1749.2,1766.0,1740.1,1763.5,4128,1756.96,1742.15,1753.52,1652.02,1753.05,1756.5333333333335,25.90000000000009,14.299999999999955,0.008175165790075437,0.00823280544279914,-4.319999999999936,97.18000000000006,55.15515515515514,14.806345969474023,16.76433400883832,-1.9579880393642952,1779.7919280427664,1727.2380719572338,52.553856085532516,13.13846402138309,25.90000000000009,14.742857142857165
2013-11-10,1770.0,1770.5,1767.0,1769.0,155,1758.81,1744.14,1756.13,1653.15,1768.75,1768.8333333333333,3.5,-1.0,-0.0005649717514124294,0.00311879784519431,13.86999999999989,116.84999999999991,60.843373493975875,14.670317893425363,16.345530785755727,-1.6752128923303644,1776.789861924348,1735.4701380756526,41.3197238486955,10.32993096217389,7.0,14.228571428571447
2013-11-11,1768.0,1773.5,1766.2,1771.0,2170,1760.68,1746.13,1757.98,1654.22,1769.85,1770.2333333333333,7.2999999999999545,3.0,0.0016968325791855204,0.0011305822498586249,10.019999999999982,113.77999999999997,58.86075949367087,14.556104239615934,15.98764547652777,-1.431541236911837,1776.8444583667265,1739.115541633274,37.72891673345248,9.432229183363068,7.2999999999999545,13.928571428571445
2013-11-12,1771.2,1773.0,1762.0,1767.5,2950,1761.73,1747.71,1759.3,1655.34,1767.5,1767.5,11.0,-3.7000000000000455,-0.0020889792231255904,-0.0019762845849802257,11.900000000000091,115.86000000000013,54.44801714898176,14.021536798715715,15.594423740965361,-1.5728869422496459,1776.8560184333742,1741.733981566626,35.1220368667482,8.780509216687003,11.0,13.80000000000002
2013-11-13,1767.4,1786.0,1757.2,1785.5,3324,1765.39,1750.51,1761.42,1656.47,1771.6,1776.2333333333333,28.799999999999955,18.09999999999991,0.010241032024442633,0.010183875530410225,5.980000000000018,110.93000000000006,62.37533998186762,14.878823996885103,15.45130379214931,-0.5724797952642078,1780.8633698616054,1741.9766301383947,38.88673972321067,9.721684930802624,28.799999999999955,15.728571428571447
2013-11-14,1785.4,1791.4,1780.2,1789.7,3528,1769.13,1753.41,1763.77,1657.6,1785.8000000000002,1787.1000000000001,11.200000000000045,4.2999999999999545,0.0024084238826033127,0.002352282273872852,21.63000000000011,127.80000000000018,62.443438914027155,15.715971243350168,15.504237282389482,0.21173396096068586,1784.9687189284339,1742.571281071566,42.39743785686778,10.599359464216944,11.200000000000045,15.778571428571452
2013-11-15,1789.6,1796.6,1789.4,1796.4,2298,1773.33,1756.6,1765.93,1658.82,1793.0,1794.1333333333332,7.199999999999818,6.800000000000182,0.003799731783638904,0.0037436441861764536,23.669999999999845,130.77999999999997,61.3594040968343,16.727229385243163,15.74883570296022,0.9783936822829435,1791.0371891569848,1740.8228108430148,50.21437831396997,12.553594578492454,7.199999999999818,15.328571428571438
2013-11-17,1796.4,1797.4,1795.9,1795.9,40,1776.8,1759.51,1768.36,1659.98,1796.65,1796.4000000000003,1.5,-0.5,-0.00027833444667112,-0.0002783344466711357,28.04000000000019,136.42000000000007,69.73544973544983,17.28901591367503,16.05687174510318,1.2321441685718497,1795.2328503995661,1741.4771496004344,53.75570079913177,13.43892519978296,1.5,13.914285714285727
2013-11-18,1795.6,1802.4,1788.0,1791.4,2934,1779.04,1761.87,1770.22,1661.13,1795.2,1793.9333333333334,14.400000000000091,-4.199999999999818,-0.0023390510135886714,-0.0025057074447352168,25.37999999999988,134.4699999999998,66.22448979591846,17.173161872832225,16.28012977064899,0.8930321021832341,1798.0982358613812,1742.3317641386182,55.76647172276307,13.94161793069075,14.400000000000091,13.978571428571447
2013-11-19,1791.2,1796.0,1784.5,1790.5,3594,1780.81,1763.99,1771.78,1662.23,1790.25,1790.3333333333333,11.5,-0.7000000000000455,-0.0003907994640464747,-0.0005024003572625668,19.420000000000073,128.97000000000003,65.19959058341865,16.81489261721049,16.387082339961292,0.42781027724919696,1800.5592761694636,1743.0007238305363,57.55855233892726,14.389638084731834,11.5,13.81428571428572
2013-11-20,1790.4,1796.0,1776.5,1782.0,4943,1780.99,1765.33,1772.97,1663.3,1786.25,1784.8333333333333,19.5,-8.400000000000091,-0.004691689008042946,-0.004747277296844432,17.430000000000064,127.10000000000014,57.02730030333674,15.66451194551587,16.242568261072208,-0.5780563155563385,1801.3504306186744,1744.5895693813252,56.76086123734922,14.19021530933733,19.5,14.550000000000002
2013-11-21,1781.7,1796.4,1777.7,1796.3,3227,1783.35,1767.62,1774.68,1664.47,1787.0500000000002,1790.1333333333334,18.700000000000045,14.599999999999909,0.008194421058539545,0.008024691358024638,7.019999999999982,117.23000000000002,66.95075757575754,15.72544433156122,16.13914347517001,-0.41369914360878823,1804.3966472589525,1744.9533527410474,59.44329451790509,14.860823629476249,18.700000000000045,14.942857142857147
2013-11-22,1796.2,1803.5,1793.3,1803.5,2691,1786.45,1770.28,1776.25,1665.63,1798.4,1800.1000000000001,10.200000000000045,7.2999999999999545,0.004064135396949089,0.004008239158269866,19.950000000000045,130.56999999999994,67.44402985074626,16.168335012006082,16.144981782537226,0.02335322946885654,1808.5972930616638,1743.9027069383362,64.69458612332755,16.17364653083188,10.200000000000045,14.728571428571431
2013-11-24,1802.8,1810.0,1802.3,1807.8,176,1789.73,1773.06,1778.71,1666.9,1806.15,1806.7,7.7000000000000455,5.0,0.002773463501220324,0.0023842528416966324,24.089999999999918,135.89999999999986,81.058201058201,16.67409454783069,16.25080433559592,0.4232902122347717,1812.8397770899053,1744.5802229100952,68.25955417981004,17.064888544952495,7.7000000000000455,12.992857142857149
2013-11-25,1808.0,1810.3,1800.0,1803.4,1999,1791.83,1775.31,1780.9,1668.12,1805.15,1804.5666666666668,10.299999999999955,-4.599999999999909,-0.002544247787610569,-0.0024338975550391995,27.09999999999991,139.8800000000001,73.60946745562136,16.529329573928862,16.306509383262508,0.22282019066635428,1815.4846939068084,1746.3153060931918,69.1693878136166,17.292346953404206,10.299999999999955,11.878571428571425
2013-11-26,1803.6,1808.2,1800.4,1802.6,1966,1793.49,1777.33,1782.99,1669.37,1804.3000000000002,1803.7333333333336,7.7999999999999545,-1.0,-0.0005544466622310934,-0.0004436065210159379,20.6099999999999,134.23000000000002,71.05263157894726,16.163723630570303,16.27795223272407,-0.11422860215376573,1817.512297904798,1748.4677020952024,69.04459580959565,17.261148952398884,7.7999999999999545,11.93571428571428
2013-11-27,1802.8,1808.4,1802.3,1807.2,1964,1795.6,1779.54,1784.95,1670.64,1805.35,1805.9666666666665,6.100000000000136,4.400000000000091,0.0024406478810739354,0.002551869521801864,17.84999999999991,132.15999999999985,71.96601941747568,16.060029815909957,16.234367749361247,-0.1743379334512909,1820.33447063146,1749.5555293685404,70.77894126291949,17.69473531572986,6.100000000000136,11.850000000000007
2013-11-28,1807.3,1810.9,1806.4,1808.7,1349,1797.62,1781.7,1787.36,1671.86,1808.65,1808.6666666666667,4.5,1.400000000000091,0.000774636197642943,0.0008300132802125937,19.940000000000055,135.44000000000005,75.6218905472636,15.915426060083064,16.170579411505614,-0.2551533514225497,1822.297206419596,1752.412793580404,69.88441283919201,17.47110320979803,4.5,11.385714285714291
2013-11-29,1808.6,1813.4,1803.9,1805.2,1339,1798.78,1783.44,1789.31,1673.05,1808.65,1807.5,9.5,-3.3999999999998636,-0.0018799071104721131,-0.00193509150218385,19.289999999999964,135.54999999999995,64.94688922610013,15.341557863237767,16.004775101852047,-0.6632172386142798,1823.6144511458356,1755.0055488541648,68.6089022916708,17.152225572917676,9.5,10.007142857142867
2013-12-01,1807.4,1808.7,1806.7,1806.7,77,1800.0,1785.16,1792.19,1674.14,1807.7,1807.3666666666668,2.0,-0.7000000000000455,-0.0003872966692486696,0.0008309328606248556,15.210000000000036,133.26,63.44936708860754,14.836771579518427,15.771174397385325,-0.9344028178668982,1821.603416201242,1762.7765837987577,58.82683240248434,14.70670810062107,3.5,9.457142857142864
2013-12-02,1806.4,1809.9,1798.2,1801.6,2438,1800.25,1786.38,1794.1,1675.18,1804.0500000000002,1803.2333333333336,11.700000000000045,-4.800000000000182,-0.0026572187776794627,-0.0028228261471191507,12.300000000000182,131.22000000000003,54.22077922077906,13.865366125555965,15.390012743019454,-1.524646617463489,1820.4620827477645,1767.727917252235,52.734165495529396,13.18354137388235,11.700000000000045,9.778571428571452
2013-12-03,1801.8,1802.6,1787.6,1792.7,2946,1799.09,1786.85,1795.28,1676.21,1795.1,1794.3,15.0,-9.099999999999909,-0.005050505050505,-0.004940053285967916,6.519999999999982,125.58999999999992,47.71428571428569,12.236312096091524,14.759272613633868,-2.5229605175423444,1818.8837998724132,1771.6762001275868,47.20759974482644,11.801899936206574,15.0,10.742857142857165
2013-12-04,1792.9,1800.2,1778.7,1793.0,3560,1798.15,1787.3,1796.38,1677.25,1789.45,1790.6333333333332,21.5,0.09999999999990905,5.577555914992975e-05,0.00016734534501039455,-3.480000000000018,115.65000000000009,51.215805471124554,10.844474185872059,13.976312928081507,-3.131838742209448,1817.093036830284,1775.6669631697157,41.42607366056836,10.356518415142078,21.5,11.250000000000016
2013-12-05,1792.7,1795.1,1783.0,1785.5,4187,1796.2,1787.17,1797.28,1678.42,1789.05,1787.8666666666668,12.099999999999909,-7.2000000000000455,-0.004016288280247696,-0.004182933630786367,-4.579999999999927,114.27999999999997,46.54696132596686,9.032128538994812,12.987476050264167,-3.9553475112693555,1813.8616131523052,1780.6983868476948,33.16322630461036,8.290806576152539,12.099999999999909,11.292857142857153
2013-12-06,1785.7,1806.2,1785.6,1803.7,3434,1797.36,1788.4,1798.19,1679.59,1795.9,1798.5,20.600000000000136,18.0,0.010080080640645125,0.010193223186782507,-12.490000000000009,106.11000000000013,63.21559074299635,8.961121225470151,12.182205085305366,-3.2210838598352147,1814.0306406036082,1782.3493593963915,31.68128120721667,7.920320301804188,20.700000000000045,11.378571428571442
2013-12-08,1807.2,1809.5,1807.0,1807.7,74,1798.95,1789.83,1799.09,1680.87,1808.25,1808.0666666666666,2.5,0.5,0.0002766710934041611,0.002217663691301164,8.110000000000127,126.33000000000015,57.938718662952695,9.122455994355732,11.57025526711544,-2.447799272759708,1814.944987593019,1783.2350124069812,31.70997518603781,7.927493796509426,5.7999999999999545,10.457142857142864
2013-12-09,1807.5,1811.7,1805.2,1809.7,2392,1800.6,1791.3,1799.76,1682.21,1808.45,1808.8666666666668,6.5,2.2000000000000455,0.0012171507607192506,0.00110637827073079,7.740000000000009,125.28999999999996,54.65465465465468,9.30444242588328,11.117092698869008,-1.812650272985728,1816.2381620623826,1783.2718379376172,32.96632412476538,8.241581031191387,6.5,10.192857142857147
2013-12-10,1809.5,1811.7,1801.5,1805.5,2040,1801.36,1792.35,1800.24,1683.47,1806.6,1806.2333333333333,10.200000000000045,-4.0,-0.0022105554020447637,-0.0023208266563519153,9.259999999999991,126.02999999999997,48.27067669172936,9.005948120944367,10.694863783284081,-1.6889156623397135,1816.8043788593686,1783.6656211406312,33.13875771873745,8.284689429684377,10.200000000000045,10.371428571428575
2013-12-11,1805.7,1808.2,1779.7,1781.5,2880,1798.3,1791.55,1799.74,1684.6,1793.95,1789.8,28.5,-24.200000000000045,-0.013402004762695933,-0.01329271669897536,5.960000000000036,121.10000000000014,37.2822299651568,6.754923259571342,9.906875678541534,-3.1519524189701915,1817.932699518909,1781.5473004810915,36.38539903781748,9.096349759454371,28.5,11.671428571428578
2013-12-12,1781.4,1783.7,1771.7,1774.2,3268,1794.59,1790.26,1798.93,1685.67,1777.7,1776.5333333333335,12.0,-7.2000000000000455,-0.004041764904008109,-0.004097670502385631,-17.529999999999973,95.73000000000002,34.66522678185754,4.331984427902171,8.79189742841366,-4.45991300051149,1820.0798551101793,1777.7701448898206,42.30971022035874,10.577427555089654,12.0,11.97142857142858
2013-12-13,1774.4,1782.7,1771.7,1776.7,2647,1791.84,1789.26,1798.66,1686.66,1777.2,1777.0333333333335,11.0,2.2999999999999545,0.001296212804328198,0.0014090857851425387,-24.25999999999999,87.74000000000001,33.14917127071824,2.58373338396882,7.550264619524692,-4.966531235555872,1820.816610038923,1776.5033899610776,44.31322007784547,11.078305019461371,11.0,12.321428571428571
2013-12-15,1774.5,1776.2,1774.0,1775.7,154,1789.36,1788.25,1797.63,1687.65,1775.1,1775.3,2.2000000000000455,1.2000000000000455,0.0006762468300930096,-0.0005628412224911727,-23.13000000000011,86.84999999999991,31.66666666666667,1.104804692750804,6.261172634169915,-5.156367941419111,1822.0483796176925,1773.2116203823073,48.836759235385216,12.209189808846292,2.7000000000000455,12.192857142857147
2013-12-16,1776.2,1792.2,1761.0,1784.7,4442,1788.64,1787.99,1796.69,1688.65,1776.6,1779.3,31.200000000000045,8.5,0.0047854971287017226,0.005068423720222981,-20.49000000000001,87.54999999999995,39.26701570680628,0.651458228773663,5.139229753090666,-4.487771524317003,1821.5994275113505,1771.7805724886496,49.81885502270097,12.454713755675273,31.200000000000045,13.742857142857149
2013-12-17,1784.5,1788.7,1776.5,1780.0,3113,1787.31,1787.4,1795.3,1689.64,1782.6,1781.7333333333333,12.200000000000045,-4.5,-0.0025217147660409078,-0.0026334958256289953,-10.799999999999955,94.8599999999999,36.47416413373858,-0.08608054760497907,4.094167692951537,-4.180248240556516,1820.6968916456135,1769.9031083543864,50.7937832912271,12.698445822806727,12.200000000000045,14.364285714285725
2013-12-18,1780.2,1812.7,1767.5,1811.0,4485,1790.96,1789.15,1795.68,1690.79,1790.1,1797.0666666666666,45.200000000000045,30.799999999999955,0.017301426805976832,0.01741573033707855,-15.480000000000018,89.41000000000008,53.772070626003256,1.8099911295639686,3.637332380274023,-1.8273412507100546,1821.804205351724,1769.5557946482766,52.24841070344746,13.062102675861821,45.200000000000045,16.757142857142867
2013-12-19,1810.8,1811.0,1801.2,1808.5,2827,1793.65,1790.58,1795.98,1691.87,1806.1,1806.8999999999999,9.799999999999955,-2.2999999999999545,-0.0012701568367572092,-0.001380452788514619,14.819999999999936,118.93000000000006,56.683587140439904,3.0754604933908922,3.524958002897397,-0.4494975095065046,1822.5574536508789,1769.392546349121,53.16490730175792,13.291226825439484,9.799999999999955,16.385714285714293
2013-12-20,1808.6,1823.5,1808.5,1822.2,2031,1798.05,1792.92,1796.73,1693.0,1816.0,1818.0666666666666,15.0,13.600000000000136,0.00751962844188883,0.0075753386784629395,11.86999999999989,115.59999999999991,61.09422492401216,5.1247546047268315,3.8449173232632843,1.2798372814635472,1825.404637008568,1768.0453629914318,57.35927401713616,14.339818504284027,15.0,15.921428571428578
2013-12-22,1823.2,1825.2,1822.7,1825.0,77,1802.19,1795.3,1797.54,1694.2,1823.95,1824.3,2.5,1.7999999999999545,0.0009872751206669343,0.0015366041049280632,25.660000000000082,129.0,65.56343577620171,6.895286975662202,4.454991253743068,2.440295721919134,1828.4890855233673,1766.590914476633,61.898171046734205,15.474542761683548,3.0,15.271428571428585
2013-12-23,1825.2,1829.7,1824.5,1827.8,1609,1806.13,1797.71,1798.67,1695.35,1827.1,1827.3333333333333,5.2000000000000455,2.599999999999909,0.0014245014245013747,0.0015342465753425127,26.529999999999973,129.85000000000014,60.80717488789234,8.4272392665589,5.249440856306235,3.177798410252665,1832.3284141352665,1765.0115858647337,67.31682827053282,16.829207067633174,5.2000000000000455,14.164285714285727
2013-12-24,1827.5,1829.5,1825.8,1828.0,396,1809.5,1799.95,1799.74,1696.42,1827.65,1827.7666666666667,3.7000000000000455,0.5,0.00027359781121751026,0.00010942116205270302,27.75999999999999,131.07999999999993,59.42432683379756,9.547404289152382,6.109033542875464,3.4383707462769184,1835.7300449805766,1763.7399550194236,71.99008996115299,17.997522490288198,3.7000000000000455,14.014285714285734
2013-12-26,1834.5,1843.0,1834.5,1840.3,1025,1814.24,1802.94,1801.67,1697.55,1838.75,1839.2666666666667,8.5,5.7999999999999545,0.0031616244208230878,0.0067286652078775155,32.82999999999993,136.95000000000005,62.96610169491522,11.297420710966207,7.146710976493613,4.150709734472595,1841.9883698500353,1761.3516301499649,80.6367397000704,20.159184925017556,15.0,14.621428571428591
2013-12-27,1840.1,1844.6,1838.3,1840.9,1268,1818.34,1805.75,1804.08,1698.67,1841.4499999999998,1841.2666666666664,6.2999999999999545,0.8000000000001819,0.00043475898049028964,0.0003260337988371109,36.01999999999998,141.42999999999984,65.472027972028,12.587633910837667,8.234895563362425,4.352738347475242,1847.7626642718883,1760.3973357281116,87.36532854377674,21.841332135944157,6.2999999999999545,14.342857142857156
2013-12-29,1841.1,1841.6,1840.1,1841.3,75,1821.87,1808.38,1806.5,1699.77,1840.85,1841.0,1.5,0.20000000000004547,0.00010863070990171392,0.0002172850236297208,34.59999999999991,141.32999999999993,82.92951541850219,13.486944720870042,9.285305394863949,4.201639326006093,1852.8568479718417,1760.1331520281585,92.7236959436832,23.180923985920845,1.5,12.414285714285727
2013-12-30,1841.1,1843.3,1838.6,1840.1,1081,1824.68,1810.73,1809.23,1700.82,1840.9499999999998,1840.6666666666667,4.7000000000000455,-1.0,-0.000543153549508446,-0.000651713463313941,31.86999999999989,140.27999999999997,88.90200708382517,13.942109090885424,10.216666134068245,3.7254429568171794,1856.7958833990301,1761.6541166009697,95.14176679806042,23.7854416995151,4.7000000000000455,11.892857142857158
2013-12-31,1840.3,1841.1,1839.3,1840.6,86,1827.13,1812.95,1811.07,1701.87,1840.1999999999998,1840.3333333333333,1.7999999999999545,0.2999999999999545,0.00016301689941854836,0.00027172436280631374,29.230000000000018,138.43000000000006,88.63361547762989,14.179720958095231,11.009277098873643,3.1704438592215887,1860.5621195215213,1761.577880478479,98.98423904304218,24.746059760760517,1.7999999999999545,11.235714285714298
2014-01-02,1842.5,1845.5,1826.9,1832.9,2416,1828.01,1814.42,1812.33,1702.88,1836.2,1835.1000000000001,18.59999999999991,-9.599999999999909,-0.005210312075983668,-0.004183418450505183,30.170000000000073,139.6199999999999,81.99105145413878,13.590046826044954,11.525431044307904,2.06461578173705,1862.7355594260027,1761.9244405739971,100.81111885200562,25.202779713001387,18.59999999999991,12.371428571428575
2014-01-03,1833.2,1837.9,1825.7,1836.5,1800,1829.32,1816.06,1813.67,1703.93,1831.8000000000002,1833.3666666666668,12.200000000000045,3.2999999999999545,0.0018001309186122378,0.0019641006055977073,19.529999999999973,129.26999999999998,80.83333333333339,13.260358582119125,11.872416551870149,1.3879420302489756,1865.1936930679865,1762.1463069320137,103.04738613597283,25.761846533993204,12.200000000000045,11.014285714285718
2014-01-05,1829.2,1833.2,1829.2,1832.5,48,1829.81,1817.28,1815.02,1704.93,1831.2,1831.6333333333332,4.0,3.2999999999999545,0.0018040673518477774,-0.0021780560849441466,14.180000000000064,124.26999999999998,81.5126050420169,12.531852310301247,12.004303703556369,0.5275486067448778,1867.0547090638936,1762.9852909361064,104.06941812778723,26.017354531946822,7.2999999999999545,10.664285714285711
2014-01-06,1832.7,1837.7,1823.0,1826.5,2676,1829.3,1817.96,1817.27,1705.82,1830.35,1829.0666666666666,14.700000000000045,-6.2000000000000455,-0.003382986850002753,-0.0032742155525238292,15.430000000000064,126.88000000000011,63.29331046312184,11.339639677847572,11.871370898414611,-0.531731220567039,1867.0444428184821,1767.4955571815178,99.54888563696431,24.887221409241057,14.700000000000045,8.485714285714282
2014-01-07,1826.6,1840.5,1826.0,1836.0,2007,1830.33,1819.3,1820.36,1706.72,1833.25,1834.1666666666667,14.5,9.400000000000091,0.005146173218000707,0.005201204489460709,6.240000000000009,119.87999999999988,71.05666156202153,11.034178046405941,11.703932328012877,-0.6697542816069362,1866.4101511511983,1774.309848848802,92.10030230239636,23.025075575599125,14.5,8.821428571428571
2014-01-08,1835.9,1840.0,1831.0,1836.0,2594,1831.2,1820.53,1823.33,1707.64,1835.5,1835.6666666666667,9.0,0.09999999999990905,5.44691976686688e-05,0.0,12.570000000000164,128.26,63.37209302325585,10.669110636627693,11.496967989735841,-0.8278573531081488,1864.96384193743,1781.68615806257,83.27768387486003,20.819420968714972,9.0,8.392857142857142
2014-01-09,1836.2,1844.2,1829.7,1838.2,2738,1832.28,1821.84,1826.45,1708.5,1836.95,1837.3666666666668,14.5,2.0,0.0010892059688487094,0.0011982570806099435,9.75,127.70000000000005,62.94117647058834,10.437002430828443,11.284974877954362,-0.8479724471259189,1861.9711723371572,1790.9288276628429,71.04234467431434,17.760586168578637,14.5,9.214285714285714
2014-01-10,1838.5,1847.5,1831.7,1843.0,2882,1833.93,1823.41,1829.37,1709.39,1839.6,1840.7333333333333,15.799999999999955,4.5,0.0024476475387544194,0.0026112501360024964,9.13000000000011,129.1099999999999,64.33962264150955,10.519117056702953,11.13180331370408,-0.6126862570011262,1859.6417080876874,1799.0882919123121,60.55341617537533,15.138354043843785,15.799999999999955,9.971428571428564
2014-01-12,1843.7,1843.7,1842.3,1843.3,48,1835.37,1824.88,1832.53,1710.28,1843.0,1843.1000000000001,1.400000000000091,-0.40000000000009095,-0.00021695503606882407,0.0001627780792186062,11.170000000000073,133.42000000000007,64.406779661017,10.487507523622298,11.002944155687725,-0.5154366320654269,1852.588661339488,1812.471338660512,40.11732267897605,10.029330669744024,1.400000000000091,9.807142857142853
2014-01-13,1843.0,1843.3,1815.0,1821.2,2862,1833.19,1824.61,1833.04,1711.05,1829.15,1826.5,28.299999999999955,-21.799999999999955,-0.011828540423222981,-0.011989366896327236,9.960000000000036,131.95000000000005,34.81717011128774,8.580263501708714,10.518408024891924,-1.93814452318321,1851.2249446114563,1814.8550553885432,36.369889222913116,9.092472305728238,28.299999999999955,10.757142857142851
2014-01-14,1821.0,1839.5,1818.2,1838.5,2485,1834.01,1825.64,1834.54,1711.95,1828.85,1832.0666666666666,21.299999999999955,17.5,0.009610104338275673,0.009499231276081765,-13.539999999999964,109.04999999999995,48.49246231155772,8.368260196770962,10.088378459267734,-1.7201182624967721,1848.7073308408217,1820.3726691591778,28.334661681643865,7.083665420410937,21.299999999999955,11.828571428571422
2014-01-15,1838.2,1850.7,1837.0,1847.7,2077,1836.11,1827.27,1835.82,1712.92,1843.85,1845.1333333333332,13.700000000000045,9.5,0.005168099227505168,0.005004079412564533,2.380000000000109,125.27999999999997,53.6199095022625,8.840699086671748,9.838842584748537,-0.9981434980767894,1849.895860469955,1821.734139530045,28.161720939910083,7.0404302349775145,13.700000000000045,12.699999999999998
